"survey_name","group","SID","scale_name","item","value"
"GOTV 100 million message testing SHORT","dynamic","s581","msg_rel_self","1","4"
"GOTV 100 million message testing SHORT","dynamic","s581","msg_rel_social","1","44"
"GOTV 100 million message testing SHORT","dynamic","s581","msg_share","1","9"
"GOTV 100 million message testing SHORT","dynamic","s581","msg_rel_self","2","7"
"GOTV 100 million message testing SHORT","dynamic","s581","msg_rel_social","2","9"
"GOTV 100 million message testing SHORT","dynamic","s581","msg_share","2","9"
"GOTV 100 million message testing SHORT","dynamic","s581","msg_rel_self","3","4"
"GOTV 100 million message testing SHORT","dynamic","s581","msg_rel_social","3","5"
"GOTV 100 million message testing SHORT","dynamic","s581","msg_share","3","7"
"GOTV 100 million message testing SHORT","dynamic","s581","msg_rel_self","4","54"
"GOTV 100 million message testing SHORT","dynamic","s581","msg_rel_social","4","57"
"GOTV 100 million message testing SHORT","dynamic","s581","msg_share","4","43"
"GOTV 100 million message testing SHORT","dynamic","s581","msg_rel_self","5","38"
"GOTV 100 million message testing SHORT","dynamic","s581","msg_rel_social","5","45"
"GOTV 100 million message testing SHORT","dynamic","s581","msg_share","5","43"
"GOTV 100 million message testing SHORT","static","s582","msg_rel_self","1","22"
"GOTV 100 million message testing SHORT","static","s582","msg_rel_social","1","31"
"GOTV 100 million message testing SHORT","static","s582","msg_share","1","65"
"GOTV 100 million message testing SHORT","static","s582","msg_rel_self","2","27"
"GOTV 100 million message testing SHORT","static","s582","msg_rel_social","2","35"
"GOTV 100 million message testing SHORT","static","s582","msg_share","2","54"
"GOTV 100 million message testing SHORT","static","s582","msg_rel_self","3","26"
"GOTV 100 million message testing SHORT","static","s582","msg_rel_social","3","36"
"GOTV 100 million message testing SHORT","static","s582","msg_share","3","69"
"GOTV 100 million message testing SHORT","static","s582","msg_rel_self","4","44"
"GOTV 100 million message testing SHORT","static","s582","msg_rel_social","4","52"
"GOTV 100 million message testing SHORT","static","s582","msg_share","4","65"
"GOTV 100 million message testing SHORT","static","s582","msg_rel_self","5","71"
"GOTV 100 million message testing SHORT","static","s582","msg_rel_social","5","69"
"GOTV 100 million message testing SHORT","static","s582","msg_share","5","65"
"GOTV 100 million message testing SHORT","control","s583","msg_rel_self","1","100"
"GOTV 100 million message testing SHORT","control","s583","msg_rel_social","1","100"
"GOTV 100 million message testing SHORT","control","s583","msg_share","1","65"
"GOTV 100 million message testing SHORT","control","s583","msg_rel_self","2","100"
"GOTV 100 million message testing SHORT","control","s583","msg_rel_social","2","100"
"GOTV 100 million message testing SHORT","control","s583","msg_share","2","51"
"GOTV 100 million message testing SHORT","control","s583","msg_rel_self","3","100"
"GOTV 100 million message testing SHORT","control","s583","msg_rel_social","3","100"
"GOTV 100 million message testing SHORT","control","s583","msg_share","3","75"
"GOTV 100 million message testing SHORT","control","s583","msg_rel_self","4","100"
"GOTV 100 million message testing SHORT","control","s583","msg_rel_social","4","100"
"GOTV 100 million message testing SHORT","control","s583","msg_share","4","67"
"GOTV 100 million message testing SHORT","control","s583","msg_rel_self","5","100"
"GOTV 100 million message testing SHORT","control","s583","msg_rel_social","5","100"
"GOTV 100 million message testing SHORT","control","s583","msg_share","5","63"
"GOTV 100 million message testing SHORT","dynamic","s584","msg_rel_self","1","100"
"GOTV 100 million message testing SHORT","dynamic","s584","msg_rel_social","1","92"
"GOTV 100 million message testing SHORT","dynamic","s584","msg_share","1","100"
"GOTV 100 million message testing SHORT","dynamic","s584","msg_rel_self","2","94"
"GOTV 100 million message testing SHORT","dynamic","s584","msg_rel_social","2","100"
"GOTV 100 million message testing SHORT","dynamic","s584","msg_share","2","99"
"GOTV 100 million message testing SHORT","dynamic","s584","msg_rel_self","3","100"
"GOTV 100 million message testing SHORT","dynamic","s584","msg_rel_social","3","88"
"GOTV 100 million message testing SHORT","dynamic","s584","msg_share","3","100"
"GOTV 100 million message testing SHORT","dynamic","s584","msg_rel_self","4","100"
"GOTV 100 million message testing SHORT","dynamic","s584","msg_rel_social","4","94"
"GOTV 100 million message testing SHORT","dynamic","s584","msg_share","4","97"
"GOTV 100 million message testing SHORT","dynamic","s584","msg_rel_self","5","99"
"GOTV 100 million message testing SHORT","dynamic","s584","msg_rel_social","5","93"
"GOTV 100 million message testing SHORT","dynamic","s584","msg_share","5","100"
"GOTV 100 million message testing SHORT","static","s585","msg_rel_self","1","100"
"GOTV 100 million message testing SHORT","static","s585","msg_rel_social","1","100"
"GOTV 100 million message testing SHORT","static","s585","msg_share","1","100"
"GOTV 100 million message testing SHORT","static","s585","msg_rel_self","2","100"
"GOTV 100 million message testing SHORT","static","s585","msg_rel_social","2","100"
"GOTV 100 million message testing SHORT","static","s585","msg_share","2","100"
"GOTV 100 million message testing SHORT","static","s585","msg_rel_self","3","100"
"GOTV 100 million message testing SHORT","static","s585","msg_rel_social","3","100"
"GOTV 100 million message testing SHORT","static","s585","msg_share","3","100"
"GOTV 100 million message testing SHORT","static","s585","msg_rel_self","4","100"
"GOTV 100 million message testing SHORT","static","s585","msg_rel_social","4","100"
"GOTV 100 million message testing SHORT","static","s585","msg_share","4","100"
"GOTV 100 million message testing SHORT","static","s585","msg_rel_self","5","100"
"GOTV 100 million message testing SHORT","static","s585","msg_rel_social","5","100"
"GOTV 100 million message testing SHORT","static","s585","msg_share","5","100"
"GOTV 100 million message testing SHORT","dynamic","s586","msg_rel_self","1","62"
"GOTV 100 million message testing SHORT","dynamic","s586","msg_rel_social","1","93"
"GOTV 100 million message testing SHORT","dynamic","s586","msg_share","1","85"
"GOTV 100 million message testing SHORT","dynamic","s586","msg_rel_self","2","43"
"GOTV 100 million message testing SHORT","dynamic","s586","msg_rel_social","2","72"
"GOTV 100 million message testing SHORT","dynamic","s586","msg_share","2","65"
"GOTV 100 million message testing SHORT","dynamic","s586","msg_rel_self","3","100"
"GOTV 100 million message testing SHORT","dynamic","s586","msg_rel_social","3","59"
"GOTV 100 million message testing SHORT","dynamic","s586","msg_share","3","85"
"GOTV 100 million message testing SHORT","dynamic","s586","msg_rel_self","4","50"
"GOTV 100 million message testing SHORT","dynamic","s586","msg_rel_social","4","76"
"GOTV 100 million message testing SHORT","dynamic","s586","msg_share","4","83"
"GOTV 100 million message testing SHORT","dynamic","s586","msg_rel_self","5","66"
"GOTV 100 million message testing SHORT","dynamic","s586","msg_rel_social","5","57"
"GOTV 100 million message testing SHORT","dynamic","s586","msg_share","5","100"
"GOTV 100 million message testing SHORT","static","s587","msg_rel_self","1","8"
"GOTV 100 million message testing SHORT","static","s587","msg_rel_social","1","29"
"GOTV 100 million message testing SHORT","static","s587","msg_share","1","96"
"GOTV 100 million message testing SHORT","static","s587","msg_rel_self","2","7"
"GOTV 100 million message testing SHORT","static","s587","msg_rel_social","2","86"
"GOTV 100 million message testing SHORT","static","s587","msg_share","2","100"
"GOTV 100 million message testing SHORT","static","s587","msg_rel_self","3","31"
"GOTV 100 million message testing SHORT","static","s587","msg_rel_social","3","76"
"GOTV 100 million message testing SHORT","static","s587","msg_share","3","86"
"GOTV 100 million message testing SHORT","static","s587","msg_rel_self","4","9"
"GOTV 100 million message testing SHORT","static","s587","msg_rel_social","4","65"
"GOTV 100 million message testing SHORT","static","s587","msg_share","4","84"
"GOTV 100 million message testing SHORT","static","s587","msg_rel_self","5","90"
"GOTV 100 million message testing SHORT","static","s587","msg_rel_social","5","83"
"GOTV 100 million message testing SHORT","static","s587","msg_share","5","100"
"GOTV 100 million message testing SHORT","control","s589","msg_rel_self","1","65"
"GOTV 100 million message testing SHORT","control","s589","msg_rel_social","1","79"
"GOTV 100 million message testing SHORT","control","s589","msg_share","1","59"
"GOTV 100 million message testing SHORT","control","s589","msg_rel_self","2","65"
"GOTV 100 million message testing SHORT","control","s589","msg_rel_social","2","82"
"GOTV 100 million message testing SHORT","control","s589","msg_share","2","65"
"GOTV 100 million message testing SHORT","control","s589","msg_rel_self","3","52"
"GOTV 100 million message testing SHORT","control","s589","msg_rel_social","3","70"
"GOTV 100 million message testing SHORT","control","s589","msg_share","3","58"
"GOTV 100 million message testing SHORT","control","s589","msg_rel_self","4","64"
"GOTV 100 million message testing SHORT","control","s589","msg_rel_social","4","74"
"GOTV 100 million message testing SHORT","control","s589","msg_share","4","51"
"GOTV 100 million message testing SHORT","control","s589","msg_rel_self","5","65"
"GOTV 100 million message testing SHORT","control","s589","msg_rel_social","5","53"
"GOTV 100 million message testing SHORT","control","s589","msg_share","5","23"
"GOTV 100 million message testing SHORT","static","s590","msg_rel_self","1","13"
"GOTV 100 million message testing SHORT","static","s590","msg_rel_social","1","58"
"GOTV 100 million message testing SHORT","static","s590","msg_share","1","23"
"GOTV 100 million message testing SHORT","static","s590","msg_rel_self","2","70"
"GOTV 100 million message testing SHORT","static","s590","msg_rel_social","2","79"
"GOTV 100 million message testing SHORT","static","s590","msg_share","2","65"
"GOTV 100 million message testing SHORT","static","s590","msg_rel_self","3","12"
"GOTV 100 million message testing SHORT","static","s590","msg_rel_social","3","17"
"GOTV 100 million message testing SHORT","static","s590","msg_share","3","19"
"GOTV 100 million message testing SHORT","static","s590","msg_rel_self","4","11"
"GOTV 100 million message testing SHORT","static","s590","msg_rel_social","4","69"
"GOTV 100 million message testing SHORT","static","s590","msg_share","4","74"
"GOTV 100 million message testing SHORT","static","s590","msg_rel_self","5","37"
"GOTV 100 million message testing SHORT","static","s590","msg_rel_social","5","55"
"GOTV 100 million message testing SHORT","static","s590","msg_share","5","47"
"GOTV 100 million message testing SHORT","dynamic","s591","msg_rel_self","1","93"
"GOTV 100 million message testing SHORT","dynamic","s591","msg_rel_social","1","97"
"GOTV 100 million message testing SHORT","dynamic","s591","msg_share","1","86"
"GOTV 100 million message testing SHORT","dynamic","s591","msg_rel_self","2","100"
"GOTV 100 million message testing SHORT","dynamic","s591","msg_rel_social","2","70"
"GOTV 100 million message testing SHORT","dynamic","s591","msg_share","2","100"
"GOTV 100 million message testing SHORT","dynamic","s591","msg_rel_self","3","100"
"GOTV 100 million message testing SHORT","dynamic","s591","msg_rel_social","3","79"
"GOTV 100 million message testing SHORT","dynamic","s591","msg_share","3","76"
"GOTV 100 million message testing SHORT","dynamic","s591","msg_rel_self","4","100"
"GOTV 100 million message testing SHORT","dynamic","s591","msg_rel_social","4","91"
"GOTV 100 million message testing SHORT","dynamic","s591","msg_share","4","100"
"GOTV 100 million message testing SHORT","dynamic","s591","msg_rel_self","5","92"
"GOTV 100 million message testing SHORT","dynamic","s591","msg_rel_social","5","100"
"GOTV 100 million message testing SHORT","dynamic","s591","msg_share","5","100"
"GOTV 100 million message testing SHORT","dynamic","s592","msg_rel_self","1","77"
"GOTV 100 million message testing SHORT","dynamic","s592","msg_rel_social","1","84"
"GOTV 100 million message testing SHORT","dynamic","s592","msg_share","1","87"
"GOTV 100 million message testing SHORT","dynamic","s592","msg_rel_self","2","36"
"GOTV 100 million message testing SHORT","dynamic","s592","msg_rel_social","2","66"
"GOTV 100 million message testing SHORT","dynamic","s592","msg_share","2","89"
